WhatId,OwnerId,Status,Priority,TaskSubtype,CreatedDate,ActivityDate,LastModifiedDate,Subject,Call Result,Call Type,Call Object Identifier,CallDurationInSeconds
24385,Julie Chavez,Not Started,Normal,Call,2016-08-10,2016-08-10,2016-08-10,Update Customer,Success,Internal,749,615
25799,Bruce Kennedy,Not Started,Normal,Call,2016-08-16,2016-08-16,2016-08-16,Update Customer,Disconnected,Internal,203,601
25323,Evelyn Williamson,Not Started,Normal,Call,2016-07-18,2016-07-18,2016-07-18,Update Customer,Success,Inbound,356,764
24869,Bruce Kennedy,Not Started,Normal,Call,2016-07-24,2016-07-24,2016-07-24,Update Customer,Call Back,Outbound,493,967
24900,Jessica Nichols,Not Started,Normal,Call,2016-09-03,2016-09-03,2016-09-03,Update Customer,Disconnected,Outbound,559,46
26407,Eric Sanchez,Not Started,Normal,Call,2016-08-16,2016-08-16,2016-08-16,Update Customer,Call Unsuccessful,Internal,521,26
23896,Irene McCoy,Not Started,Normal,Call,2016-07-24,2016-07-24,2016-07-24,Update Customer,Do Not Call,Inbound,516,210
26099,Jessica Nichols,Not Started,Normal,Call,2016-05-25,2016-06-30,2016-07-11,Update Customer,Call Back,Internal,178,479
25007,Kelly Frazier,Not Started,Normal,Call,2016-08-19,2016-08-19,2016-08-19,Update Customer,Do Not Call,Inbound,723,53
29981,Johnny Green,Not Started,Normal,Call,2016-08-13,2016-08-13,2016-08-13,Update Customer,Success,Internal,444,971
30405,Laura Garza,Not Started,Normal,Call,2016-07-31,2016-07-31,2016-07-31,Update Customer,Success,Outbound,645,613
26110,Irene McCoy,Not Started,Normal,Call,2016-08-15,2016-08-15,2016-08-15,Update Customer,Disconnected,Outbound,473,27
24479,Jessica Nichols,Not Started,Normal,Call,2016-08-16,2016-08-16,2016-08-16,Update Customer,Do Not Call,Outbound,389,435
24394,Laura Garza,Not Started,Normal,Call,2016-09-03,2016-09-03,2016-09-03,Update Customer,Do Not Call,Inbound,563,685
24955,Nicolas Weaver,Not Started,Normal,Call,2016-08-19,2016-08-19,2016-08-19,Update Customer,Call Back,Outbound,558,486
30456,Irene McCoy,Not Started,Normal,Call,2016-05-20,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Outbound,9,945
24627,Irene Kelley,Not Started,Normal,Call,2016-07-13,2016-07-13,2016-07-13,Update Customer,Disconnected,Outbound,602,447
23759,Irene McCoy,Not Started,Normal,Call,2016-08-15,2016-08-15,2016-08-15,Update Customer,Disconnected,Internal,150,816
23983,Eric Sanchez,Not Started,Normal,Call,2016-08-19,2016-08-19,2016-08-19,Update Customer,Call Back,Internal,550,586
24872,Kelly Frazier,Not Started,Normal,Call,2016-07-26,2016-07-26,2016-07-26,Update Customer,Disconnected,Inbound,448,33
25276,Jessica Nichols,Not Started,Normal,Call,2016-07-27,2016-07-27,2016-07-27,Update Customer,Disconnected,Internal,583,572
25368,Eric Sanchez,Not Started,Normal,Call,2016-08-19,2016-08-19,2016-08-19,Update Customer,Call Unsuccessful,Inbound,449,142
26081,Eric Gutierrez,Not Started,Normal,Call,2016-08-31,2016-08-31,2016-08-31,Update Customer,Do Not Call,Inbound,811,877
25113,Chris Riley,Not Started,Normal,Call,2016-09-08,2016-09-08,2016-09-08,Update Customer,Disconnected,Inbound,585,524
24752,Jessica Nichols,Not Started,Normal,Call,2016-09-08,2016-09-08,2016-09-08,Update Customer,Success,Inbound,521,397
25114,Chris Riley,Not Started,Normal,Call,2016-05-20,2016-06-30,2016-07-11,Update Customer,Call Back,Outbound,689,397
23621,Julie Chavez,Not Started,Normal,Call,2016-07-27,2016-07-27,2016-07-27,Update Customer,Do Not Call,Outbound,539,666
24255,Chris Riley,Not Started,Normal,Call,2016-08-10,2016-08-10,2016-08-10,Update Customer,Disconnected,Inbound,965,714
26139,Dennis Howard,Not Started,Normal,Call,2016-07-13,2016-07-13,2016-07-13,Update Customer,Do Not Call,Outbound,578,922
24741,Johnny Green,Not Started,Normal,Call,2016-07-27,2016-07-27,2016-07-27,Update Customer,Disconnected,Outbound,439,541
23850,Jessica Nichols,Not Started,Normal,Call,2016-07-24,2016-07-24,2016-07-24,Update Customer,Call Unsuccessful,Outbound,510,948
25089,Eric Sanchez,Not Started,Normal,Call,2016-07-25,2016-07-25,2016-07-25,Update Customer,Disconnected,Outbound,84,139
25435,Bruce Kennedy,Not Started,Normal,Call,2016-09-03,2016-09-03,2016-09-03,Update Customer,Success,Inbound,26,159
24833,Julie Chavez,Not Started,Normal,Call,2016-08-10,2016-08-10,2016-08-10,Update Customer,Call Unsuccessful,Inbound,720,696
25396,Johnny Green,Not Started,Normal,Call,2016-06-07,2016-06-30,2016-07-11,Update Customer,Success,Internal,73,739
25942,Jessica Nichols,Not Started,Normal,Call,2016-05-25,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Internal,481,606
26420,Bruce Kennedy,Not Started,Normal,Call,2016-05-26,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Outbound,82,801
24852,Irene McCoy,Not Started,Normal,Call,2016-05-25,2016-06-30,2016-07-11,Update Customer,Call Back,Internal,982,656
23710,John Williams,Not Started,Normal,Call,2016-06-07,2016-06-30,2016-07-11,Update Customer,Success,Inbound,865,468
29460,Evelyn Williamson,Not Started,Normal,Call,2016-05-20,2016-06-30,2016-07-11,Update Customer,Success,Internal,806,250
25000,Admin User,Not Started,Normal,Call,2016-05-20,2016-06-30,2016-07-11,Update Customer,Call Back,Internal,204,469
24741,Evelyn Williamson,Not Started,Normal,Call,2016-05-20,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Internal,858,914
23977,Dennis Howard,Not Started,Normal,Call,2016-05-25,2016-06-30,2016-07-11,Update Customer,Call Back,Inbound,454,267
24351,Evelyn Williamson,Not Started,Normal,Call,2016-05-25,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Internal,578,292
26405,Doroth Gardner,Not Started,Normal,Call,2016-09-03,2016-09-03,2016-09-03,Update Customer,Call Unsuccessful,Internal,612,888
25706,Johnny Green,Not Started,Normal,Call,2016-07-31,2016-07-31,2016-07-31,Update Customer,Call Back,Inbound,670,710
25212,Jessica Nichols,Not Started,Normal,Call,2016-07-24,2016-07-24,2016-07-24,Update Customer,Success,Internal,609,336
23780,Catherine Brown,Not Started,Normal,Call,2016-08-10,2016-08-10,2016-08-10,Update Customer,Call Back,Internal,323,315
24156,Jessica Nichols,Not Started,Normal,Call,2016-08-13,2016-08-13,2016-08-13,Update Customer,Call Back,Inbound,301,121
26250,Harold Campbell,Not Started,Normal,Call,2016-07-30,2016-07-30,2016-07-30,Update Customer,Disconnected,Outbound,86,680
26022,John Williams,Not Started,Normal,Call,2016-08-10,2016-08-10,2016-08-10,Update Customer,Success,Inbound,631,298
25915,Bruce Kennedy,Not Started,Normal,Call,2016-08-13,2016-08-13,2016-08-13,Update Customer,Disconnected,Internal,24,809
25371,Evelyn Williamson,Not Started,Normal,Call,2016-08-13,2016-08-13,2016-08-13,Update Customer,Do Not Call,Inbound,567,360
24396,Julie Chavez,Not Started,Normal,Call,2016-07-30,2016-07-30,2016-07-30,Update Customer,Disconnected,Outbound,476,171
23549,Bruce Kennedy,Not Started,Normal,Call,2016-07-24,2016-07-24,2016-07-24,Update Customer,Disconnected,Inbound,367,956
24157,Nicolas Weaver,Not Started,Normal,Call,2016-07-30,2016-07-30,2016-07-30,Update Customer,Call Unsuccessful,Inbound,348,900
26441,Bruce Kennedy,Not Started,Normal,Call,2016-08-31,2016-08-31,2016-08-31,Update Customer,Call Unsuccessful,Internal,840,243
25795,Doroth Gardner,Not Started,Normal,Call,2016-05-26,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Outbound,368,537
25645,Johnny Green,Not Started,Normal,Call,2016-07-26,2016-07-26,2016-07-26,Update Customer,Call Unsuccessful,Inbound,510,48
25357,Julie Chavez,Not Started,Normal,Call,2016-08-16,2016-08-16,2016-08-16,Update Customer,Disconnected,Internal,165,135
24598,Julie Chavez,Not Started,Normal,Call,2016-08-13,2016-08-13,2016-08-13,Update Customer,Call Back,Inbound,775,448
29942,John Williams,Not Started,Normal,Call,2016-08-19,2016-08-19,2016-08-19,Update Customer,Success,Internal,973,820
26028,Eric Sanchez,Not Started,Normal,Call,2016-09-08,2016-09-08,2016-09-08,Update Customer,Call Unsuccessful,Inbound,372,991
24817,Irene McCoy,Not Started,Normal,Call,2016-07-24,2016-07-24,2016-07-24,Update Customer,Success,Internal,540,153
26167,Eric Sanchez,Not Started,Normal,Call,2016-06-02,2016-06-30,2016-07-11,Update Customer,Call Back,Internal,273,701
25756,Catherine Brown,Not Started,Normal,Call,2016-07-18,2016-07-18,2016-07-18,Update Customer,Disconnected,Internal,115,895
24187,Nicolas Weaver,Not Started,Normal,Call,2016-07-31,2016-07-31,2016-07-31,Update Customer,Do Not Call,Internal,351,358
25522,Catherine Brown,Not Started,Normal,Call,2016-08-13,2016-08-13,2016-08-13,Update Customer,Success,Inbound,872,338
24544,John Williams,Not Started,Normal,Call,2016-07-26,2016-07-26,2016-07-26,Update Customer,Do Not Call,Internal,180,513
24476,Laura Garza,Not Started,Normal,Call,2016-09-08,2016-09-08,2016-09-08,Update Customer,Call Unsuccessful,Outbound,789,808
25216,Irene Kelley,Not Started,Normal,Call,2016-06-07,2016-06-30,2016-07-11,Update Customer,Success,Inbound,108,504
23692,Admin User,Not Started,Normal,Call,2016-08-31,2016-08-31,2016-08-31,Update Customer,Call Unsuccessful,Inbound,123,145
23715,Eric Gutierrez,Not Started,Normal,Call,2016-06-07,2016-06-30,2016-07-11,Update Customer,Call Back,Outbound,295,913
25756,Laura Garza,Not Started,Normal,Call,2016-08-15,2016-08-15,2016-08-15,Update Customer,Call Back,Internal,141,805
25112,Admin User,Not Started,Normal,Call,2016-07-19,2016-07-19,2016-07-19,Update Customer,Call Back,Outbound,435,552
30014,Doroth Gardner,Not Started,Normal,Call,2016-09-07,2016-09-07,2016-09-07,Update Customer,Do Not Call,Outbound,780,206
29953,Dennis Howard,Not Started,Normal,Call,2016-07-27,2016-07-27,2016-07-27,Update Customer,Call Back,Internal,348,59
29295,Chris Riley,Not Started,Normal,Call,2016-07-31,2016-07-31,2016-07-31,Update Customer,Call Back,Internal,130,19
23806,Nicolas Weaver,Not Started,Normal,Call,2016-09-03,2016-09-03,2016-09-03,Update Customer,Disconnected,Inbound,228,891
23726,Jessica Nichols,Not Started,Normal,Call,2016-06-07,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Outbound,619,134
23523,Eric Sanchez,Not Started,Normal,Call,2016-06-02,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Outbound,391,148
25161,Laura Garza,Not Started,Normal,Call,2016-07-30,2016-07-30,2016-07-30,Update Customer,Success,Internal,766,993
24457,Chris Riley,Not Started,Normal,Call,2016-07-13,2016-07-13,2016-07-13,Update Customer,Call Back,Internal,91,707
29808,Irene McCoy,Not Started,Normal,Call,2016-07-19,2016-07-19,2016-07-19,Update Customer,Disconnected,Outbound,682,267
26447,Bruce Kennedy,Not Started,Normal,Call,2016-07-13,2016-07-13,2016-07-13,Update Customer,Disconnected,Outbound,631,113
23504,Evelyn Williamson,Not Started,Normal,Call,2016-09-07,2016-09-07,2016-09-07,Update Customer,Disconnected,Inbound,717,713
25879,John Williams,Not Started,Normal,Call,2016-05-20,2016-06-30,2016-07-11,Update Customer,Success,Outbound,971,861
26096,Eric Sanchez,Not Started,Normal,Call,2016-07-26,2016-07-26,2016-07-26,Update Customer,Disconnected,Internal,655,605
23739,Evelyn Williamson,Not Started,Normal,Call,2016-09-07,2016-09-07,2016-09-07,Update Customer,Call Unsuccessful,Internal,676,729
24852,John Williams,Not Started,Normal,Call,2016-08-19,2016-08-19,2016-08-19,Update Customer,Call Back,Internal,211,863
30528,Eric Sanchez,Not Started,Normal,Call,2016-08-31,2016-08-31,2016-08-31,Update Customer,Call Back,Outbound,668,842
24948,Laura Garza,Not Started,Normal,Call,2016-06-07,2016-06-30,2016-07-11,Update Customer,Success,Inbound,489,9
25539,Johnny Green,Not Started,Normal,Call,2016-05-20,2016-06-30,2016-07-11,Update Customer,Call Back,Outbound,990,406
25412,Johnny Green,Not Started,Normal,Call,2016-05-26,2016-06-30,2016-07-11,Update Customer,Success,Outbound,658,14
24317,Bruce Kennedy,Not Started,Normal,Call,2016-06-02,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Inbound,683,943
24545,Chris Riley,Not Started,Normal,Call,2016-06-02,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Internal,851,658
30047,Julie Chavez,Not Started,Normal,Call,2016-07-13,2016-07-13,2016-07-13,Update Customer,Disconnected,Outbound,850,286
29857,Johnny Green,Not Started,Normal,Call,2016-08-10,2016-08-10,2016-08-10,Update Customer,Success,Inbound,236,293
26251,Dennis Howard,Not Started,Normal,Call,2016-06-02,2016-06-30,2016-07-11,Update Customer,Success,Outbound,238,357
30187,Chris Riley,Not Started,Normal,Call,2016-07-30,2016-07-30,2016-07-30,Update Customer,Do Not Call,Inbound,151,184
25942,Irene McCoy,Not Started,Normal,Call,2016-06-07,2016-06-30,2016-07-11,Update Customer,Success,Inbound,222,331
25830,Irene Kelley,Not Started,Normal,Call,2016-06-07,2016-06-30,2016-07-11,Update Customer,Success,Internal,111,173
30362,Doroth Gardner,Not Started,Normal,Call,2016-07-13,2016-07-13,2016-07-13,Update Customer,Success,Internal,691,398
29979,Evelyn Williamson,Not Started,Normal,Call,2016-07-26,2016-07-26,2016-07-26,Update Customer,Success,Outbound,647,437
23909,Laura Garza,Not Started,Normal,Call,2016-06-02,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Inbound,562,870
25035,Laura Garza,Not Started,Normal,Call,2016-08-10,2016-08-10,2016-08-10,Update Customer,Do Not Call,Inbound,232,221
24879,Eric Sanchez,Not Started,Normal,Call,2016-06-02,2016-06-30,2016-07-11,Update Customer,Call Unsuccessful,Inbound,29,781
24581,Admin User,Not Started,Normal,Call,2016-07-27,2016-07-27,2016-07-27,Update Customer,Call Unsuccessful,Outbound,957,208
26158,Johnny Green,Not Started,Normal,Call,2016-08-10,2016-08-10,2016-08-10,Update Customer,Call Unsuccessful,Outbound,67,633
23523,Admin User,Not Started,Normal,Call,2016-07-26,2016-07-26,2016-07-26,Update Customer,Call Back,Internal,986,862
24544,Dennis Howard,Not Started,Normal,Call,2016-07-26,2016-07-26,2016-07-26,Update Customer,Call Back,Outbound,297,80
24253,Chris Riley,Not Started,Normal,Call,2016-08-15,2016-08-15,2016-08-15,Update Customer,Do Not Call,Inbound,228,946
29795,Jessica Nichols,Not Started,Normal,Call,2016-07-26,2016-07-26,2016-07-26,Update Customer,Disconnected,Internal,2,249
24570,Jessica Nichols,Not Started,Normal,Call,2016-08-10,2016-08-10,2016-08-10,Update Customer,Call Unsuccessful,Internal,130,479
24707,Eric Sanchez,Not Started,Normal,Call,2016-07-31,2016-07-31,2016-07-31,Update Customer,Disconnected,Inbound,99,983
26302,Laura Garza,Not Started,Normal,Call,2016-07-13,2016-07-13,2016-07-13,Update Customer,Do Not Call,Inbound,394,942
24963,Kelly Frazier,Not Started,Normal,Call,2016-07-26,2016-07-26,2016-07-26,Update Customer,Call Back,Inbound,474,987
25685,Eric Gutierrez,Not Started,Normal,Call,2016-07-27,2016-07-27,2016-07-27,Update Customer,Call Back,Internal,7,272
24118,Admin User,Not Started,Normal,Call,2016-07-26,2016-07-26,2016-07-26,Update Customer,Do Not Call,Outbound,591,717
29833,Jessica Nichols,Not Started,Normal,Call,2016-08-10,2016-08-10,2016-08-10,Update Customer,Disconnected,Inbound,984,104
29925,Kelly Frazier,Not Started,Normal,Call,2016-08-16,2016-08-16,2016-08-16,Update Customer,Call Unsuccessful,Inbound,417,623
25864,Admin User,Not Started,Normal,Call,2016-07-13,2016-07-13,2016-07-13,Update Customer,Disconnected,Internal,554,96
24046,Jessica Nichols,Not Started,Normal,Call,2016-07-13,2016-07-13,2016-07-13,Update Customer,Success,Outbound,775,877
26030,Johnny Green,Not Started,Normal,Call,2016-07-27,2016-07-27,2016-07-27,Update Customer,Call Back,Outbound,498,95
30511,Johnny Green,Not Started,Normal,Call,2016-08-10,2016-08-10,2016-08-10,Update Customer,Call Back,Internal,717,726
24342,Laura Garza,Not Started,Normal,Call,2016-07-27,2016-07-27,2016-07-27,Update Customer,Success,Internal,623,72
24506,Evelyn Williamson,Not Started,Normal,Call,2016-08-10,2016-08-10,2016-08-10,Update Customer,Call Back,Inbound,651,608
24454,Bruce Kennedy,Not Started,Normal,Call,2016-07-26,2016-07-26,2016-07-26,Update Customer,Call Unsuccessful,Inbound,862,670
25883,John Williams,Not Started,Normal,Call,2016-07-26,2016-07-26,2016-07-26,Update Customer,Do Not Call,Outbound,955,64
26078,Johnny Green,Not Started,Normal,Call,2016-07-31,2016-07-31,2016-07-31,Update Customer,Disconnected,Outbound,973,148
30201,Kelly Frazier,Not Started,Normal,Call,2016-07-26,2016-07-26,2016-07-26,Update Customer,Do Not Call,Inbound,215,993
26197,Johnny Green,Not Started,Normal,Call,2016-07-26,2016-07-26,2016-07-26,Update Customer,Disconnected,Outbound,483,920
30192,Johnny Green,Not Started,Normal,Call,2016-07-13,2016-07-13,2016-07-13,Update Customer,Success,Internal,754,646
26231,Bruce Kennedy,Not Started,Normal,Call,2016-07-13,2016-07-13,2016-07-13,Update Customer,Success,Outbound,508,358
25156,Bruce Kennedy,Not Started,Normal,Call,2016-08-16,2016-08-16,2016-08-16,Update Customer,Call Unsuccessful,Inbound,699,168
24307,Bruce Kennedy,Not Started,Normal,Call,2016-07-27,2016-07-27,2016-07-27,Update Customer,Call Back,Outbound,751,416
23651,Chris Riley,Not Started,Normal,Call,2016-08-10,2016-08-10,2016-08-10,Update Customer,Disconnected,Internal,265,592
29931,Laura Garza,Not Started,Normal,Call,2016-08-16,2016-08-16,2016-08-16,Update Customer,Call Unsuccessful,Internal,751,549
23560,Johnny Green,Not Started,Normal,Call,2016-07-27,2016-07-27,2016-07-27,Update Customer,Disconnected,Inbound,303,691
25829,Harold Campbell,Not Started,Normal,Call,2016-08-31,2016-08-31,2016-08-31,Update Customer,Call Unsuccessful,Inbound,892,643
23716,Dennis Howard,Not Started,Normal,Call,2016-07-27,2016-07-27,2016-07-27,Update Customer,Do Not Call,Internal,244,854
26127,Eric Sanchez,Not Started,Normal,Call,2016-07-13,2016-07-13,2016-07-13,Update Customer,Success,Outbound,607,327
24491,Harold Campbell,Not Started,Normal,Call,2016-07-15,2016-07-15,2016-07-15,Update Customer,Call Back,Inbound,423,820
29526,Catherine Brown,Not Started,Normal,Call,2016-07-15,2016-07-15,2016-07-15,Update Customer,Disconnected,Internal,801,588
24741,Evelyn Williamson,Not Started,Normal,Call,2016-07-13,2016-07-13,2016-07-13,Update Customer,Disconnected,Inbound,905,872
23921,Evelyn Williamson,Not Started,Normal,Call,2016-07-12,2016-07-12,2016-07-12,Update Customer,Disconnected,Outbound,641,699
24706,Julie Chavez,Not Started,Normal,Call,2016-07-09,2016-07-09,2016-07-11,Update Customer,Call Unsuccessful,Internal,591,589
23990,John Williams,Not Started,Normal,Call,2016-07-19,2016-07-19,2016-07-19,Update Customer,Success,Internal,242,299
24316,Johnny Green,Not Started,Normal,Call,2016-07-26,2016-07-26,2016-07-26,Update Customer,Call Back,Internal,249,820
26068,Julie Chavez,Not Started,Normal,Call,2016-07-13,2016-07-13,2016-07-13,Update Customer,Call Unsuccessful,Outbound,332,342
25238,Chris Riley,Not Started,Normal,Call,2016-07-23,2016-07-23,2016-07-23,Update Customer,Success,Internal,791,592
26280,Dennis Howard,Not Started,Normal,Call,2016-07-28,2016-07-28,2016-07-28,Update Customer,Call Back,Internal,786,107
25349,John Williams,Not Started,Normal,Call,2016-07-31,2016-07-31,2016-07-31,Update Customer,Success,Inbound,852,23
24591,Bruce Kennedy,Not Started,Normal,Call,2016-07-09,2016-07-09,2016-07-11,Update Customer,Success,Internal,848,870
26332,Eric Gutierrez,Not Started,Normal,Call,2016-07-26,2016-07-26,2016-07-26,Update Customer,Call Back,Inbound,273,110
24900,Bruce Kennedy,Not Started,Normal,Call,2016-07-28,2016-07-28,2016-07-28,Update Customer,Call Unsuccessful,Internal,169,461
24940,Bruce Kennedy,Not Started,Normal,Call,2016-07-18,2016-07-18,2016-07-18,Update Customer,Do Not Call,Inbound,809,706
